K,call_bid,call_ask,call_mid_impl_vol,call_volm,cost_of_carry,moneyness,put_bid,put_ask,put_mid_impl_vol,put_volm,underlying_price,Expiry,T,q,r,call_mid,put_mid,pv_dividends,carry_val
6840,0.05000000075,0.150000035762787,0.0966034603118896,261,0.023434352874755898,1.02801165014116,179.8000031,192.800003051758,0.112945346832275,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,0.1000000182563935,186.300003075879,0.0062,6650.81
6845,0.05000000075,0.150000035762787,0.09865614891052249,42,0.023451483249664302,1.02876312064565,185.6999969,197.800003051758,0.0932576179504395,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,0.1000000182563935,191.749999975879,0.0062,6650.81
6850,0.05000000075,0.150000035762787,0.10091763496398899,516,0.0234686136245728,1.02951459115014,189.8000031,202.300003051758,0.11819018363952599,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,0.1000000182563935,196.050003075879,0.0062,6650.81
6855,0.05000000075,0.150000035762787,0.103143320083618,10,0.023485743999481203,1.03026606165463,194.8999939,206.100006103516,0.126770725250244,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,0.1000000182563935,200.500000001758,0.0062,6650.81
6860,0.05000000075,0.150000035762787,0.105723171234131,69,0.0235028743743896,1.03101753215912,199.6999969,212.300003051758,0.123383636474609,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,0.1000000182563935,205.999999975879,0.0062,6650.81
6865,,0.150000035762787,0.112740726470947,20,0.0235200047492981,1.03176900266361,206.1000061,216.100006103516,0.139641990661621,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,211.100006101758,0.0062,6650.81
6870,,0.100000001490116,0.111349077224731,44,0.0235371351242065,1.0325204731681001,211.3999939,222.5,0.141569566726685,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,216.94999695,0.0062,6650.81
6875,,0.150000035762787,0.117152366638184,50,0.023554265499115,1.03327194367259,215.6999969,230.199996948242,0.09469236373901371,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,222.949996924121,0.0062,6650.81
6880,,0.100000001490116,0.115734567642212,67,0.0235713958740234,1.03402341417708,221.6000061,233.899993896484,0.155195322036743,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,227.749999998242,0.0062,6650.81
6885,,0.100000001490116,0.118106651306152,0,0.023588526248931898,1.03477488468157,226.6000061,238.899993896484,0.16830167770385698,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,232.749999998242,0.0062,6650.81
6890,,0.100000001490116,0.119909362792969,124,0.0236056566238403,1.03552635518606,227.3999939,241.5,0.156501722335815,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,234.44999695,0.0062,6650.81
6895,,0.100000023841858,0.121238422393799,0,0.023622786998748802,1.03627782569055,235.3000031,249.699996948242,0.157060289382935,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,242.500000024121,0.0062,6650.81
6900,,0.100000023841858,0.12398804664611801,83,0.0236399173736572,1.03702929619503,239.3000031,252.199996948242,0.16259204864502,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,245.750000024121,0.0062,6650.81
6905,,0.100000023841858,0.125667734146118,4,0.0236570477485657,1.03778076669952,245.5,259.699951171875,0.150996541976929,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,252.5999755859375,0.0062,6650.81
6910,,0.100000023841858,0.128367567062378,70,0.0236741781234741,1.03853223720401,250.6000061,264.800048828125,0.153636207580566,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,257.7000274640625,0.0062,6650.81
6915,,0.100000023841858,0.130583972930908,7,0.0236913084983826,1.0392837077085,255.6000061,269.699951171875,0.142716131210327,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,262.6499786359375,0.0062,6650.81
6920,,0.100000023841858,0.131975660324097,27,0.023708438873290997,1.04003517821299,259.1999512,272.199951171875,0.14526629447937,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,265.6999511859375,0.0062,6650.81
6925,,0.100000023841858,0.134224662780762,30,0.023725569248199498,1.04078664871748,265.6000977,279.800048828125,0.16141321182251,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,272.7000732640625,0.0062,6650.81
6930,,0.100000023841858,0.136572408676147,31,0.0237426996231079,1.04153811922197,269.3000488,282.89990234375,0.134740905761719,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,276.099975571875,0.0062,6650.81
6935,,0.100000023841858,0.13869288444519,0,0.023759829998016402,1.04228958972646,275.6000977,289.699951171875,0.152602634429932,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,282.6500244359375,0.0062,6650.81
6940,,0.100000023841858,0.140893507003784,1,0.023776960372924802,1.0430410602309501,279.8000488,292.89990234375,0.184076061248779,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,286.349975571875,0.0062,6650.81
6950,,0.100000023841858,0.14498659133911102,1,0.0238112211227417,1.04454400123993,289.3999023,301.89990234375,0.144370079040527,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,295.649902321875,0.0062,6650.81
6960,,0.100000023841858,0.149273700714111,0,0.023845481872558597,1.0460469422489,299.8999023,314.800048828125,0.202322254180908,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,307.3499755640625,0.0062,6650.81
6970,,0.100000023841858,0.153543500900269,0,0.0238797426223755,1.04754988325788,309.8999023,324.699951171875,0.206485900878906,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,317.2999267359375,0.0062,6650.81
6975,,0.100000023841858,0.15569214820861801,28,0.0238968729972839,1.04830135376237,314.3000488,326.60009765625,0.16285737991333002,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,320.450073228125,0.0062,6650.81
6980,,0.100000023841858,0.15785523414611802,0,0.0239140033721924,1.04905282426686,319.1999512,332.199951171875,0.17046138763427698,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,325.6999511859375,0.0062,6650.81
6990,,0.100000023841858,0.16231838226318399,1,0.0239482641220093,1.05055576527584,330.3000488,344.60009765625,0.221613483428955,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,337.450073228125,0.0062,6650.81
7000,,0.100000023841858,0.166294746398926,1,0.0239825248718262,1.0520587062848201,339.3999023,352.10009765625,0.175555229187012,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,345.749999978125,0.0062,6650.81
7025,,0.100000023841858,0.176761703491211,1,0.024068176746368398,1.05581605880726,362.8000488,376.60009765625,0.172050628662109,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,369.700073228125,0.0062,6650.81
7050,,0.100000023841858,0.187102127075195,0,0.0241538286209106,1.05957341132971,390.6999512,403.60009765625,0.262306709289551,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,397.150024428125,0.0062,6650.81
7075,,0.100000023841858,0.19821708679199201,1,0.024239480495452898,1.06333076385216,413.8000488,427.800048828125,0.251977977752686,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,420.8000488140625,0.0062,6650.81
7100,,0.100000023841858,0.207854404449463,0,0.0243251323699951,1.0670881163746,438.8000488,452.800048828125,0.252469387054443,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,445.8000488140625,0.0062,6650.81
7125,,0.100000023841858,0.21805770874023397,0,0.0244107842445374,1.07084546889705,464.1999512,477.10009765625,0.31856803894043,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,470.650024428125,0.0062,6650.81
7150,,0.100000023841858,0.228076267242432,0,0.0244964361190796,1.07460282141949,490.8000488,502.800048828125,0.264806003570557,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,496.8000488140625,0.0062,6650.81
7175,,0.100000023841858,0.23804872512817402,0,0.0245820879936218,1.07836017394194,513.5,527.800048828125,0.257515773773193,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,520.6500244140625,0.0062,6650.81
7200,,0.0500000007450581,0.234515609741211,0,0.024667739868164097,1.08211752646438,540.5,554.60009765625,0.291431732177734,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,547.550048828125,0.0062,6650.81
7225,,0.100000023841858,0.257834987640381,0,0.0247533917427063,1.08587487898683,565.5,579.699951171875,0.335126304626465,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,572.5999755859375,0.0062,6650.81
7300,,0.0500000007450581,0.271153221130371,0,0.025010347366332997,1.09714693655417,640.0,654.60009765625,0.37751277923584,0,6653.3,10/16/2025 16:20,0.008422067901234568,0.01141,0.04165,,647.300048828125,0.0062,6650.81
5900,758.7000122,770.400024414062,0.31402135848998997,0,0.0943804931640625,0.8868471363010769,3.800000191,4.10000038146973,0.315141105651855,45,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,764.550018307031,3.9500002862348653,0.014199999999999999,6659.8
5925,733.0,746.5,0.30682632446289104,0,0.09478041648864749,0.890604963149811,4.100000381,4.30000019073486,0.308782215118408,2,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,739.75,4.20000028586743,0.014199999999999999,6659.8
5950,709.2000122,721.099975585938,0.301795749664307,0,0.0951803302764893,0.8943627899985439,4.300000191,4.5,0.301806507110596,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,715.149993892969,4.400000095499999,0.014199999999999999,6659.8
5975,683.5,697.400024414062,0.295302600860596,0,0.0955802536010742,0.898120616847277,4.5,4.69999980926514,0.294538307189941,2,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,690.450012207031,4.59999990463257,0.014199999999999999,6659.8
6000,660.0,671.400024414062,0.280023937225342,0,0.095980167388916,0.901878443696011,4.699999809,5.0,0.28788106918335,2316,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,665.700012207031,4.849999904500001,0.014199999999999999,6659.8
6025,634.2999878,648.200012207031,0.268260879516602,0,0.0963800811767578,0.9056362705447439,5.0,5.30000019073486,0.281426124572754,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,641.2500000035155,5.15000009536743,0.014199999999999999,6659.8
6050,610.5999756,622.0,0.273965625762939,0,0.09678000450134279,0.909394097393477,5.400000572,5.60000038146973,0.2749001121521,21,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,616.2999878,5.500000476734865,0.014199999999999999,6659.8
6075,585.1999512,598.900024414062,0.27412765502929703,0,0.09717991828918461,0.9131519242422109,5.699999809,5.90000057220459,0.268159828186035,3,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,592.049987807031,5.8000001906022955,0.014199999999999999,6659.8
6100,561.5,573.0,0.255945453643799,4,0.0975798416137695,0.916909751090944,6.100000381,6.30000019073486,0.262306022644043,42,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,567.25,6.20000028586743,0.014199999999999999,6659.8
6125,536.0999756,549.700012207031,0.256843147277832,0,0.09797975540161129,0.9206675779396779,6.600000381,6.80000019073486,0.255695419311523,309,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,542.8999939035155,6.70000028586743,0.014199999999999999,6659.8
6150,512.5,524.0,0.248986110687256,0,0.09837966918945311,0.924425404788411,7.0,7.30000019073486,0.249190444946289,5,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,518.25,7.15000009536743,0.014199999999999999,6659.8
6175,487.0,500.899993896484,0.236629486083984,0,0.0987795925140381,0.928183231637144,7.699999809,7.90000057220459,0.243352546691895,343,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,493.94999694824196,7.8000001906022955,0.014199999999999999,6659.8
6200,464.1000061,475.299987792969,0.23158454895019498,4,0.0991795063018799,0.9319410584858779,8.300000191,8.5,0.236860065460205,1099,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,469.6999969464845,8.400000095500001,0.014199999999999999,6659.8
6225,438.3999023,452.399993896484,0.22664932250976602,0,0.0995794200897217,0.935698885334611,9.100000381,9.30000019073486,0.23092788696289102,286,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,445.399948098242,9.200000285867429,0.014199999999999999,6659.8
6230,433.6000977,447.200012207031,0.223085517883301,0,0.0996594047546387,0.936450450704358,9.199999809,9.5,0.229885559082031,37,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,440.4000549535155,9.349999904499999,0.014199999999999999,6659.8
6240,424.6000061,437.899993896484,0.223970222473145,0,0.0998193740844727,0.9379535814438511,9.600000381,9.80000019073486,0.227630634307861,0,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,431.24999999824195,9.700000285867429,0.014199999999999999,6659.8
6250,415.8999939,426.799987792969,0.22022518157958998,0,0.0999793434143066,0.9394567121833439,9.899999619,10.1999998092651,0.225276508331299,27,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,421.3499908464845,10.04999971413255,0.014199999999999999,6659.8
6260,404.8000488,418.600006103516,0.217634449005127,0,0.10013931274414099,0.9409598429228381,10.30000019,10.6000003814697,0.223050327301025,28,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,411.70002745175805,10.45000028573485,0.014199999999999999,6659.8
6270,395.7000122,409.0,0.22043043136596702,0,0.100299272537231,0.9424629736623309,10.80000019,11.0,0.220978775024414,16,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,402.3500061,10.900000095,0.014199999999999999,6659.8
6275,390.8999939,404.200012207031,0.22036424636840798,0,0.10037925720214799,0.943214539032078,10.89999962,11.1000003814697,0.21946620941162098,46,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,397.5500030535155,11.00000000073485,0.014199999999999999,6659.8
6280,386.3999023,399.5,0.21643610000610403,0,0.10045924186706501,0.943966104401824,11.19999981,11.3000001907349,0.218751449584961,4,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,392.94995115,11.25000000036745,0.014199999999999999,6659.8
6290,376.8999023,389.899993896484,0.21416851043701202,0,0.10061921119689901,0.9454692351413181,11.60000038,11.8999996185303,0.216322135925293,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,383.399948098242,11.74999999926515,0.014199999999999999,6659.8
6300,368.3999939,379.0,0.214370918273926,0,0.10077917098999001,0.946972365880811,12.10000038,12.3999996185303,0.21456130981445298,346,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,373.69999695,12.24999999926515,0.014199999999999999,6659.8
6310,357.8999023,370.899993896484,0.211895332336426,0,0.10093914031982401,0.9484754966203041,12.60000038,12.8999996185303,0.211828918457031,56,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,364.399948098242,12.74999999926515,0.014199999999999999,6659.8
6320,347.8999023,361.600006103516,0.20669530868530298,0,0.10109910964965801,0.949978627359798,13.10000038,13.3999996185303,0.209362716674805,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,354.749954201758,13.24999999926515,0.014199999999999999,6659.8
6325,343.8999023,356.700012207031,0.206794452667236,0,0.101179094314575,0.950730192729545,13.39999962,13.6999998092651,0.208671550750732,14,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,350.2999572535155,13.549999714632548,0.014199999999999999,6659.8
6330,338.5,352.0,0.203168487548828,0,0.10125907897949199,0.951481758099291,13.89999962,14.1000003814697,0.207713375091553,6,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,345.25,14.00000000073485,0.014199999999999999,6659.8
6340,329.8999023,342.600006103516,0.202715301513672,0,0.101419048309326,0.9529848888387841,14.30000019,14.6000003814697,0.205029678344727,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,336.249954201758,14.45000028573485,0.014199999999999999,6659.8
6350,321.3999939,331.899993896484,0.203231086730957,0,0.10157900810241699,0.954488019578278,15.0,15.3000001907349,0.20286268234252902,17,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,326.649993898242,15.15000009536745,0.014199999999999999,6659.8
6360,310.6000977,323.899993896484,0.197194519042969,0,0.101738977432251,0.955991150317771,15.60000038,15.8999996185303,0.200823287963867,101,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,317.250045798242,15.74999999926515,0.014199999999999999,6659.8
6370,301.3999023,314.5,0.195029983520508,0,0.101898946762085,0.957494281057265,16.3999939,16.6999969482422,0.198907794952393,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,307.94995115,16.5499954241211,0.014199999999999999,6659.8
6375,297.3999023,310.0,0.197867565155029,0,0.10197893142700201,0.9582458464270109,16.80000305,17.1000061035156,0.197923564910889,7,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,303.69995115,16.9500045767578,0.014199999999999999,6659.8
6380,292.8999023,305.5,0.194723205566406,0,0.102058906555176,0.958997411796758,17.1000061,17.3999938964844,0.19642822265625,18,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,299.19995115,17.249999998242203,0.014199999999999999,6659.8
6390,283.1999512,295.799987792969,0.191622524261475,0,0.10221887588501,0.9605005425362511,18.0,18.3000030517578,0.194776630401611,54,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,289.4999694964845,18.1500015258789,0.014199999999999999,6659.8
6400,275.3999939,285.700012207031,0.18948135375976602,0,0.102378845214844,0.962003673275745,18.80000305,19.1000061035156,0.192379474639893,171,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,280.5500030535155,18.9500045767578,0.014199999999999999,6659.8
6410,265.2000122,277.799987792969,0.19033279418945298,0,0.102538814544678,0.963506804015238,19.6000061,19.8999938964844,0.18982795715332,19,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,271.49999999648446,19.749999998242203,0.014199999999999999,6659.8
6420,256.1000977,268.799987792969,0.185392646789551,0,0.102698783874512,0.965009934754731,20.5,20.8999938964844,0.188028430938721,21,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,262.4500427464845,20.6999969482422,0.014199999999999999,6659.8
6425,251.3999939,264.299987792969,0.18404954910278298,0,0.10277875900268602,0.9657615001244779,21.19999695,21.5,0.187138748168945,53,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,257.8499908464845,21.349998475,0.014199999999999999,6659.8
6430,247.3000031,259.799987792969,0.183690395355225,0,0.102858743667603,0.966513065494225,21.69999695,22.0,0.186170120239258,11,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,253.5499954464845,21.849998475,0.014199999999999999,6659.8
6435,242.6999969,255.0,0.181868686676025,0,0.10293872833251999,0.9672646308639711,22.19999695,22.5,0.18490859985351601,17,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,248.84999845,22.349998475,0.014199999999999999,6659.8
6440,238.3000031,250.5,0.180863456726074,0,0.103018712997437,0.968016196233718,22.69999695,23.0,0.18372982025146498,84,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,244.40000155,22.849998475,0.014199999999999999,6659.8
6445,233.6000061,246.399993896484,0.17995903015136702,0,0.103098697662354,0.9687677616034649,23.1000061,23.5,0.182579021453857,3,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,239.999999998242,23.30000305,0.014199999999999999,6659.8
6450,230.8999939,240.800003051758,0.18216140747070297,0,0.10317868232727101,0.969519326973211,23.69999695,24.1000061035156,0.18139175415039102,5,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,235.849998475879,23.900001526757798,0.014199999999999999,6659.8
6455,225.5,237.300003051758,0.18096328735351602,0,0.103258666992188,0.970270892342958,24.3999939,24.6999969482422,0.18064292907714802,1,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,231.40000152587902,24.5499954241211,0.014199999999999999,6659.8
6460,220.6999969,233.0,0.177671909332275,0,0.10333864212036101,0.971022457712705,24.8999939,25.1999969482422,0.179172782897949,184,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,226.84999845,25.0499954241211,0.014199999999999999,6659.8
6465,217.1000061,228.600006103516,0.177127990722656,0,0.103418626785278,0.9717740230824511,25.5,25.8999938964844,0.178353481292725,12,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,222.850006101758,25.6999969482422,0.014199999999999999,6659.8
6470,212.0,224.0,0.175304889678955,5,0.103498611450195,0.9725255884521979,26.30000305,26.6000061035156,0.177485637664795,802,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,218.0,26.4500045767578,0.014199999999999999,6659.8
6475,207.6000061,219.899993896484,0.17385299682617203,5,0.103578596115112,0.973277153821945,26.69999695,27.1000061035156,0.176135368347168,8,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,213.749999998242,26.900001526757798,0.014199999999999999,6659.8
6480,203.6999969,215.5,0.173281536102295,2,0.103658580780029,0.974028719191691,27.6000061,27.8999938964844,0.175176601409912,110,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,209.59999845,27.749999998242203,0.014199999999999999,6659.8
6485,199.5,211.199996948242,0.17550115585327097,1,0.103738565444946,0.9747802845614381,28.1000061,28.5,0.174237232208252,13,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,205.34999847412098,28.30000305,0.014199999999999999,6659.8
6490,195.6000061,206.899993896484,0.17231143951416,0,0.103818550109863,0.975531849931185,29.0,29.3000030517578,0.173182144165039,96,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,201.249999998242,29.1500015258789,0.014199999999999999,6659.8
6495,192.1999969,202.600006103516,0.172289867401123,0,0.10389853477478,0.976283415300932,29.5,29.8999938964844,0.171516990661621,58,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,197.400001501758,29.6999969482422,0.014199999999999999,6659.8
6500,187.8000031,197.199996948242,0.17106891632080098,1,0.10397851943969699,0.977034980670678,30.5,30.8999938964844,0.170765380859375,247,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,192.500000024121,30.6999969482422,0.014199999999999999,6659.8
6505,182.3999939,194.100006103516,0.168972797393799,0,0.104058494567871,0.977786546040425,31.19999695,31.5,0.16969066619873,27,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,188.250000001758,31.349998475,0.014199999999999999,6659.8
6510,178.5,189.899993896484,0.167733898162842,0,0.104138479232788,0.978538111410171,32.1000061,32.4000091552734,0.168559093475342,16,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,184.19999694824202,32.250007627636705,0.014199999999999999,6659.8
6515,174.6000061,185.399993896484,0.166606140136719,0,0.104218463897705,0.9792896767799181,32.90000916,33.1999969482422,0.167577571868896,22,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,179.999999998242,33.050003054121106,0.014199999999999999,6659.8
6520,170.1000061,181.5,0.167561283111572,0,0.10429844856262199,0.9800412421496649,33.6000061,34.1000061035156,0.16656814575195297,23,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,175.80000305,33.8500061017578,0.014199999999999999,6659.8
6525,166.0,177.300003051758,0.164299583435059,1,0.104378433227539,0.980792807519412,34.30000305,34.6999969482422,0.16514432907104498,87,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,171.65000152587902,34.4999999991211,0.014199999999999999,6659.8
6530,161.8999939,172.899993896484,0.16494068145752,0,0.104458417892456,0.981544372889158,35.5,35.8000030517578,0.164328937530518,19,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,167.399993898242,35.6500015258789,0.014199999999999999,6659.8
6535,157.6000061,168.800003051758,0.163476867675781,0,0.104538402557373,0.982295938258905,36.40000916,36.6999969482422,0.16305223464965798,23,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,163.200004575879,36.550003054121106,0.014199999999999999,6659.8
6540,153.6000061,164.800003051758,0.162736587524414,0,0.10461837768554699,0.9830475036286509,37.0,37.4000091552734,0.16192026138305698,31,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,159.200004575879,37.200004577636705,0.014199999999999999,6659.8
6545,149.5,160.800003051758,0.161763706207275,9,0.104698362350464,0.983799068998398,37.90000916,38.3000030517578,0.16045900344848602,4,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,155.15000152587902,38.100006105878904,0.014199999999999999,6659.8
6550,147.0,155.699996948242,0.16071763992309598,1,0.104778347015381,0.9845506343681449,38.90000916,39.3000030517578,0.159515800476074,224,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,151.34999847412098,39.100006105878904,0.014199999999999999,6659.8
6555,142.0,152.800003051758,0.157777090072632,0,0.104858331680298,0.985302199737892,39.90000916,40.3000030517578,0.15819260597229,13,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,147.40000152587902,40.100006105878904,0.014199999999999999,6659.8
6560,137.6999969,148.899993896484,0.155942430496216,3,0.104938316345215,0.9860537651076381,41.19999695,41.8000030517578,0.15783148765564,38,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,143.299995398242,41.5000000008789,0.014199999999999999,6659.8
6565,139.3999939,139.899993896484,0.15541563034057598,6,0.105018301010132,0.9868053304773851,42.40000916,42.9000091552734,0.156503763198853,3,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,139.649993898242,42.6500091576367,0.014199999999999999,6659.8
6570,135.6000061,136.199996948242,0.154590473175049,7,0.105098285675049,0.9875568958471319,43.40000916,43.8000030517578,0.15557017326355,36,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,135.900001524121,43.600006105878904,0.014199999999999999,6659.8
6575,132.3999939,132.899993896484,0.155084743499756,4,0.105178270339966,0.988308461216878,44.30000305,44.6999969482422,0.153779268264771,139,6653.05,10/27/2025 16:20,0.03894483024691358,0.005560000000000001,0.041609999999999994,132.649993898242,44.4999999991211,0.014199999999999999,6659.8
